Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675632911.2634516,0,77711,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632912.2650864,0,77712,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632913.264385,0,77713,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632914.2641425,0,77714,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632915.2632298,0,77715,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632916.263107,0,77716,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632917.2638245,0,77717,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632918.2625892,0,77718,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632919.2842827,0,77719,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632920.2663586,0,77720,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632921.2659838,0,77721,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632922.2656758,0,77722,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632923.2668605,0,77723,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
