time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/17:16:25.280801,0,80185,0,GPS1_FRAME,42.33626174926758,-71.09105682373047,1.2000000476837158,0.0,4689229.5,327734.625,0.0,19,T
2023/02/05/17:16:26.280091,0,80186,0,GPS1_FRAME,42.336246490478516,-71.09104919433594,1.2000000476837158,0.0,4689228.0,327735.125,0.0,19,T
2023/02/05/17:16:27.279598,0,80187,0,GPS1_FRAME,42.33623504638672,-71.09104919433594,1.2000000476837158,0.0,4689226.5,327735.25,0.0,19,T
2023/02/05/17:16:28.279336,0,80188,0,GPS1_FRAME,42.336219787597656,-71.09104919433594,1.2000000476837158,0.0,4689225.0,327735.21875,0.0,19,T
2023/02/05/17:16:29.279107,0,80189,0,GPS1_FRAME,42.33620834350586,-71.09104919433594,1.2000000476837158,0.0,4689223.5,327735.4375,0.0,19,T
2023/02/05/17:16:30.279309,0,80190,0,GPS1_FRAME,42.33619689941406,-71.09104919433594,1.2000000476837158,0.0,4689222.5,327735.125,0.0,19,T
2023/02/05/17:16:31.280851,0,80191,0,GPS1_FRAME,42.336185455322266,-71.09105682373047,1.2000000476837158,0.0,4689221.5,327734.28125,0.0,19,T
2023/02/05/17:16:32.278812,0,80192,0,GPS1_FRAME,42.336181640625,-71.09107971191406,1.2000000476837158,0.0,4689221.0,327732.625,0.0,19,T
2023/02/05/17:16:33.280555,0,80193,0,GPS1_FRAME,42.336181640625,-71.09110260009766,1.2000000476837158,0.0,4689221.0,327730.96875,0.0,19,T
2023/02/05/17:16:34.301556,0,80194,0,GPS1_FRAME,42.336181640625,-71.09111785888672,1.2000000476837158,0.0,4689221.0,327729.46875,0.0,19,T
2023/02/05/17:16:35.300408,0,80195,0,GPS1_FRAME,42.336181640625,-71.09113311767578,1.2000000476837158,0.0,4689221.0,327728.21875,0.0,19,T
2023/02/05/17:16:36.280805,0,80196,0,GPS1_FRAME,42.336181640625,-71.09114837646484,1.2000000476837158,0.0,4689221.0,327727.0,0.0,19,T
2023/02/05/17:16:37.280408,0,80197,0,GPS1_FRAME,42.336177825927734,-71.0911636352539,1.2000000476837158,0.0,4689220.5,327725.75,0.0,19,T
2023/02/05/17:16:38.279031,0,80198,0,GPS1_FRAME,42.336177825927734,-71.09117889404297,1.2000000476837158,0.0,4689220.5,327724.5,0.0,19,T
2023/02/05/17:16:39.298940,0,80199,0,GPS1_FRAME,42.33617401123047,-71.09119415283203,1.2000000476837158,0.0,4689220.5,327723.125,0.0,19,T
2023/02/05/17:16:40.298845,0,80200,0,GPS1_FRAME,42.3361701965332,-71.0912094116211,1.2000000476837158,0.0,4689220.0,327721.875,0.0,19,T
2023/02/05/17:16:41.279275,0,80201,0,GPS1_FRAME,42.33617401123047,-71.09123229980469,1.2000000476837158,0.0,4689220.0,327720.09375,0.0,19,T
2023/02/05/17:16:42.300468,0,80202,0,GPS1_FRAME,42.33617401123047,-71.09124755859375,1.2000000476837158,0.0,4689220.5,327718.59375,0.0,19,T
2023/02/05/17:16:43.278123,0,80203,0,GPS1_FRAME,42.336177825927734,-71.09127044677734,1.2000000476837158,0.0,4689221.0,327717.25,0.0,19,T
2023/02/05/17:16:44.278345,0,80204,0,GPS1_FRAME,42.336181640625,-71.09127807617188,1.2000000476837158,0.0,4689221.0,327716.15625,0.0,19,T
2023/02/05/17:16:45.279706,0,80205,0,GPS1_FRAME,42.336185455322266,-71.09130096435547,1.2000000476837158,0.0,4689221.5,327714.65625,0.0,19,T
2023/02/05/17:16:46.278424,0,80206,0,GPS1_FRAME,42.33618927001953,-71.09131622314453,1.2000000476837158,0.0,4689222.0,327713.15625,0.0,19,T
2023/02/05/17:16:47.300733,0,80207,0,GPS1_FRAME,42.3361930847168,-71.09133911132812,1.2000000476837158,0.0,4689222.5,327711.375,0.0,19,T
