time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/16:35:45.266570,0,77745,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:46.265802,0,77746,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:47.265182,0,77747,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:48.265623,0,77748,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:49.266382,0,77749,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:50.264865,0,77750,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:51.264447,0,77751,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:52.264820,0,77752,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:53.264592,0,77753,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:54.265418,0,77754,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:55.265902,0,77755,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:56.265321,0,77756,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:57.265221,0,77757,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:58.266559,0,77758,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:35:59.264847,0,77759,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:00.265070,0,77760,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:01.265576,0,77761,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:02.264876,0,77762,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:03.262873,0,77763,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:04.262993,0,77764,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:05.264176,0,77765,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:06.260621,0,77766,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:07.268548,0,77767,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:08.261236,0,77768,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:09.261778,0,77769,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
2023/02/05/16:36:10.265139,0,77770,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:11.261229,0,77771,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:12.262877,0,77772,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:13.263888,0,77773,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:14.260260,0,77774,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:15.260642,0,77775,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:16.260131,0,77776,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:17.262229,0,77777,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:18.261009,0,77778,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:19.266177,0,77779,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:20.260922,0,77780,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:21.262789,0,77781,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:22.262057,0,77782,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:23.262326,0,77783,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:24.262026,0,77784,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.46875,0.0,19,T
2023/02/05/16:36:25.264747,0,77785,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:26.276160,0,77786,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:27.260017,0,77787,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:28.262851,0,77788,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:29.261040,0,77789,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:30.261800,0,77790,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:31.277676,0,77791,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:32.268880,0,77792,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:33.264345,0,77793,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:34.263062,0,77794,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.34375,0.0,19,T
2023/02/05/16:36:35.263390,0,77795,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.3125,0.0,19,T
2023/02/05/16:36:36.264063,0,77796,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.3125,0.0,19,T
2023/02/05/16:36:37.266013,0,77797,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.0,0.0,4689311.0,327794.3125,0.0,19,T
2023/02/05/16:36:38.261193,0,77798,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:39.264885,0,77799,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:40.262074,0,77800,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:41.261705,0,77801,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:42.263047,0,77802,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:43.269964,0,77803,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:44.262307,0,77804,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:45.265475,0,77805,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:46.266146,0,77806,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:47.265684,0,77807,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.1875,0.0,19,T
2023/02/05/16:36:48.263864,0,77808,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:49.266438,0,77809,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:50.264179,0,77810,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:51.263627,0,77811,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:52.263235,0,77812,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:53.262162,0,77813,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:54.264838,0,77814,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:55.261846,0,77815,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:56.263002,0,77816,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:57.265811,0,77817,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327794.0625,0.0,19,T
2023/02/05/16:36:58.262379,0,77818,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:36:59.263366,0,77819,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:00.263562,0,77820,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:01.263361,0,77821,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:02.262776,0,77822,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:03.261738,0,77823,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:04.263996,0,77824,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:05.262570,0,77825,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:06.262583,0,77826,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:07.265330,0,77827,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:08.266003,0,77828,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:09.262289,0,77829,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:10.266593,0,77830,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:11.265126,0,77831,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:12.265666,0,77832,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.0,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:13.261882,0,77833,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:14.261142,0,77834,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:15.262198,0,77835,0,GPS1_FRAME,42.337005615234375,-71.09036254882812,1.100000023841858,0.0,4689311.0,327793.90625,0.0,19,T
2023/02/05/16:37:16.278302,0,77836,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:17.262564,0,77837,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:18.261864,0,77838,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:19.263912,0,77839,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:20.261451,0,77840,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:21.280294,0,77841,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:22.261211,0,77842,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:23.261906,0,77843,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:24.260254,0,77844,0,GPS1_FRAME,42.33700180053711,-71.09036254882812,1.100000023841858,0.0,4689310.5,327793.78125,0.0,19,T
2023/02/05/16:37:25.263125,0,77845,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:26.260388,0,77846,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:27.260996,0,77847,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:28.261660,0,77848,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:29.261769,0,77849,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:30.263565,0,77850,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:31.260765,0,77851,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:32.270078,0,77852,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:33.260454,0,77853,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:34.263341,0,77854,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:35.263665,0,77855,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.7999999523162842,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:36.262333,0,77856,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.625,0.0,19,T
2023/02/05/16:37:37.263729,0,77857,0,GPS1_FRAME,42.33700180053711,-71.09037017822266,1.100000023841858,0.0,4689310.5,327793.5,0.0,19,T
