Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675635373.28094,0,80173,0,GPS1_FRAME,42.33631896972656,-71.09099578857422,1.2999999523162842,0.0,4689236.0,327740.0,0.0,19,T
1675635374.2801824,0,80174,0,GPS1_FRAME,42.33631896972656,-71.09101104736328,1.2999999523162842,0.0,4689236.0,327738.75,0.0,19,T
1675635375.2797513,0,80175,0,GPS1_FRAME,42.3363151550293,-71.09101867675781,1.2000000476837158,0.0,4689235.5,327737.78125,0.0,19,T
1675635376.2792964,0,80176,0,GPS1_FRAME,42.3363151550293,-71.09103393554688,1.2999999523162842,0.0,4689235.5,327736.6875,0.0,19,T
1675635377.28081,0,80177,0,GPS1_FRAME,42.33631134033203,-71.09104919433594,1.2000000476837158,0.0,4689235.0,327735.4375,0.0,19,T
1675635378.2796786,0,80178,0,GPS1_FRAME,42.336307525634766,-71.09105682373047,1.2000000476837158,0.0,4689234.5,327735.03125,0.0,19,T
1675635379.2784662,0,80179,0,GPS1_FRAME,42.336299896240234,-71.091064453125,1.2000000476837158,0.0,4689234.0,327734.46875,0.0,19,T
1675635380.281466,0,80180,0,GPS1_FRAME,42.33629608154297,-71.091064453125,1.2000000476837158,0.0,4689233.5,327734.1875,0.0,19,T
1675635381.2817822,0,80181,0,GPS1_FRAME,42.3362922668457,-71.09107208251953,1.2000000476837158,0.0,4689233.0,327733.875,0.0,19,T
1675635382.2800643,0,80182,0,GPS1_FRAME,42.33628845214844,-71.09107208251953,1.2000000476837158,0.0,4689232.5,327733.875,0.0,19,T
1675635383.28022,0,80183,0,GPS1_FRAME,42.33628463745117,-71.091064453125,1.2000000476837158,0.0,4689232.0,327734.0,0.0,19,T
1675635384.2840247,0,80184,0,GPS1_FRAME,42.336273193359375,-71.091064453125,1.2000000476837158,0.0,4689231.0,327734.25,0.0,19,T
1675635385.280801,0,80185,0,GPS1_FRAME,42.33626174926758,-71.09105682373047,1.2000000476837158,0.0,4689229.5,327734.625,0.0,19,T
1675635386.2800906,0,80186,0,GPS1_FRAME,42.336246490478516,-71.09104919433594,1.2000000476837158,0.0,4689228.0,327735.125,0.0,19,T
1675635387.2795975,0,80187,0,GPS1_FRAME,42.33623504638672,-71.09104919433594,1.2000000476837158,0.0,4689226.5,327735.25,0.0,19,T
1675635388.2793365,0,80188,0,GPS1_FRAME,42.336219787597656,-71.09104919433594,1.2000000476837158,0.0,4689225.0,327735.21875,0.0,19,T
1675635389.2791066,0,80189,0,GPS1_FRAME,42.33620834350586,-71.09104919433594,1.2000000476837158,0.0,4689223.5,327735.4375,0.0,19,T
1675635390.2793086,0,80190,0,GPS1_FRAME,42.33619689941406,-71.09104919433594,1.2000000476837158,0.0,4689222.5,327735.125,0.0,19,T
1675635391.2808506,0,80191,0,GPS1_FRAME,42.336185455322266,-71.09105682373047,1.2000000476837158,0.0,4689221.5,327734.28125,0.0,19,T
1675635392.278812,0,80192,0,GPS1_FRAME,42.336181640625,-71.09107971191406,1.2000000476837158,0.0,4689221.0,327732.625,0.0,19,T
1675635393.2805545,0,80193,0,GPS1_FRAME,42.336181640625,-71.09110260009766,1.2000000476837158,0.0,4689221.0,327730.96875,0.0,19,T
1675635394.3015559,0,80194,0,GPS1_FRAME,42.336181640625,-71.09111785888672,1.2000000476837158,0.0,4689221.0,327729.46875,0.0,19,T
1675635395.300408,0,80195,0,GPS1_FRAME,42.336181640625,-71.09113311767578,1.2000000476837158,0.0,4689221.0,327728.21875,0.0,19,T
1675635396.2808053,0,80196,0,GPS1_FRAME,42.336181640625,-71.09114837646484,1.2000000476837158,0.0,4689221.0,327727.0,0.0,19,T
1675635397.2804077,0,80197,0,GPS1_FRAME,42.336177825927734,-71.0911636352539,1.2000000476837158,0.0,4689220.5,327725.75,0.0,19,T
1675635398.2790308,0,80198,0,GPS1_FRAME,42.336177825927734,-71.09117889404297,1.2000000476837158,0.0,4689220.5,327724.5,0.0,19,T
1675635399.2989402,0,80199,0,GPS1_FRAME,42.33617401123047,-71.09119415283203,1.2000000476837158,0.0,4689220.5,327723.125,0.0,19,T
1675635400.2988448,0,80200,0,GPS1_FRAME,42.3361701965332,-71.0912094116211,1.2000000476837158,0.0,4689220.0,327721.875,0.0,19,T
1675635401.2792747,0,80201,0,GPS1_FRAME,42.33617401123047,-71.09123229980469,1.2000000476837158,0.0,4689220.0,327720.09375,0.0,19,T
1675635402.3004684,0,80202,0,GPS1_FRAME,42.33617401123047,-71.09124755859375,1.2000000476837158,0.0,4689220.5,327718.59375,0.0,19,T
1675635403.2781231,0,80203,0,GPS1_FRAME,42.336177825927734,-71.09127044677734,1.2000000476837158,0.0,4689221.0,327717.25,0.0,19,T
1675635404.2783449,0,80204,0,GPS1_FRAME,42.336181640625,-71.09127807617188,1.2000000476837158,0.0,4689221.0,327716.15625,0.0,19,T
1675635405.279706,0,80205,0,GPS1_FRAME,42.336185455322266,-71.09130096435547,1.2000000476837158,0.0,4689221.5,327714.65625,0.0,19,T
1675635406.2784235,0,80206,0,GPS1_FRAME,42.33618927001953,-71.09131622314453,1.2000000476837158,0.0,4689222.0,327713.15625,0.0,19,T
